Date,Term_Premium,Risk_Premium,Stock_Prices_mom%_change,Stock_Prices_mom24mma%_change,Stock_Market_Volatility,Current_Account_Balance_change_yryr%,Current_Account_Balance_over_GDP,One-Day_Repo_Rate_AVG,One-Day_Repo_Rate_EOP,Policy_Rate_&_Fed_Funds_Rate_Differential_AVG,Policy_Rate_&_Fed_Funds_Rate_Differential_EOP,Broad_Money_mo12m%_change,Velocity_of_Money_mo12m%_change,Portfolio_Flows,Foreign_Exchange_Reserve_change_yryr%,Foreign_Exchange_Reserve_over_GDP,CPI yryrl,Bank Lending yryr%,Bank_Lending_mo12m%_change
2008-11,,,-10.822157434402325,0.4874713737264595,-747.3624013612285,798.027889608495,-2.642797145676976,11.5,11.5,10.98,10.98,11.374841131815932,0.1027034190299497,-3485.0,0.9196046464234664,0.667254732906808,18.53669149799148,13.53051101,5.006180487991481
2008-12,,,9.288015502217135,0.5388761421394185,-522.8244898806483,852.926678989525,-3.143851306377133,11.5,11.5,11.36,11.36,10.482895270235984,0.1117098173215928,-3902.0,2.7912480117934457,0.6813822155295627,16.88225200591269,12.41968395,4.462568055912691
2009-01,,,-15.697847705531826,0.4596207980741887,-283.95405341777507,-2151.89393939394,-3.246222884348343,11.5,11.5,11.27,11.27,9.469244491768432,0.0582536981280272,-3902.0,-3.873648745252345,0.6908329643730609,13.451341028730264,11.82833263,1.6230083987302637
2009-02,,,-7.15830438664857,0.4327095500371835,-419.5626249076266,-364.542646593866,-2.9678278708689496,11.0,10.5,10.78,10.28,8.299742531035918,0.0697402597402598,-3902.0,-7.278423094755848,0.6933573189986749,12.724920091546352,11.65687628,1.0680438115463513
2009-03,,,16.57734686843304,0.5136243596634389,-174.8654683976131,-232.419564276439,-2.512773260398097,10.451612903225806,10.0,10.291612903225806,9.84,6.878968068939007,0.0838684818905728,-1503.0,-11.284553138789688,0.679313791761674,11.521975325321868,9.15806071,2.3639146153218675
2009-04,,,23.78193297948947,0.6456514118035718,-431.4359629006881,-210.187517492303,-2.167555448680502,10.0,10.0,9.8,9.8,6.764820052157856,0.0851444643313729,-1503.0,-15.369440884712136,0.658397025457315,11.163975987504145,8.41019381,2.753782177504144
2009-05,,,14.160120508385107,0.7457205412343028,-428.7409937346925,-229.516084138534,-2.0628855547776896,9.758064516129032,9.5,9.568064516129033,9.31,8.48264397700535,0.0679562868986307,-1503.0,-16.314069916603803,0.637864995128748,9.723559772427896,8.36083249,1.3627272824278958
2009-06,,,-3.772416492869239,0.7245910489958743,-337.18352034505983,-303.293106974841,-2.07190307388188,9.333333333333334,9.0,9.113333333333332,8.78,8.417740658519037,0.068599275271773,-321.0,-16.74445315756793,0.6169967887288909,9.571009982565188,7.10767889,2.463331092565189
2009-07,,,8.254440308125554,0.7932228738607301,-348.3932913791077,-1505.62551103843,-1.9672289627463464,9.0,9.0,8.82,8.82,7.76335653876271,-0.0021204410517386,-321.0,-14.11083815630596,0.5958063486785843,9.6200692271283,5.16092697,4.459142257128299
2009-08,,,8.939826130902354,0.873822244733165,-398.7722569985962,39.1595772106213,-1.6555889512730797,8.516129032258064,8.5,8.366129032258064,8.35,7.078295092295561,0.0759094815239189,-321.0,-13.096091574960278,0.5674511296434968,8.821232223279006,3.25034779,5.570884433279006
2009-09,,,0.5383970310102286,0.8834215158811604,-191.89191617742983,-48.9233954451346,-1.2528686589726985,8.425,8.25,8.355,8.18,8.989131896264437,0.0569450332061609,1186.0,-10.27667034198485,0.5445103076464645,10.441406791742914,1.67657899,8.764827801742914
2009-10,,,3.024669722097754,0.9197862139346044,-156.7231944126516,-62.9118422733318,-0.980274900509184,8.25,8.25,8.14,8.14,8.609666015839847,0.0458472686733554,1186.0,-6.350738375481435,0.5341595903032895,12.71787572967458,0.42670408,12.29117164967458
2009-11,,,-15.758550152521082,0.7853164630647517,-258.2321152254372,-59.9786892595167,-0.9539948287538904,8.25,8.25,8.12,8.12,8.823228081635472,0.058493477346051,1186.0,-4.192960092889408,0.5386294699217351,12.670313303094227,0.98993742,11.680375883094229
2009-12,,,5.798785714164001,0.8490979794712806,-288.293892303619,-48.9460752618647,-1.1546643966739718,8.25,8.25,8.2,8.2,9.47259209811699,0.0521294247787611,378.0,-5.190622660854571,0.5500194559092576,12.650048360934155,0.79429061,11.855757750934156
2010-01,,,8.816077902708585,0.947389657982383,-172.09680156767843,-28.1801735277829,-1.4730648828292996,8.25,8.25,8.13,8.13,9.373985177099192,0.0621523915461622,378.0,-1.6710047692183316,0.5615541250096111,13.018580237342611,1.48758597,11.530994267342612
2010-02,,,-1.829446991921428,0.9498249266855696,-224.80116517055367,6.12657669253115,-1.8290207653037995,8.25,8.25,8.12,8.12,9.4806123966446,0.0610445087501722,378.0,0.9076523747331144,0.5717666760023513,12.245654223619612,1.56458048,10.681073743619612
2010-03,,,2.6169461473281688,1.002821094755681,-162.23491654459474,44.170843320985,-2.1646613233085064,8.25,8.25,8.16,8.16,9.83940123456986,0.0577367205542725,5548.0,5.300286309654911,0.5782451857565345,11.73651705851562,2.4959245,9.24059255851562
2010-04,,,9.485741488162851,1.129505920484843,-334.6856388738205,66.9412817086504,-2.502575179611993,8.25,8.25,8.05,8.05,9.595731900679421,0.0600352351267108,5548.0,9.468511319941245,0.5834295500954061,11.006443486230896,4.93458169,6.0718617962308965
2010-05,,,-12.113981738444275,1.020619468463399,-425.5582579726807,69.3878177575832,-2.813114148826863,8.25,8.25,8.06,8.06,8.366737082343416,0.0720441691354698,5548.0,9.630744299108684,0.5861507467078177,10.269195822354572,6.07828221,4.190913612354572
2010-06,,,-7.8779725821573345,0.9685697801398396,-334.388979277556,72.1903612033404,-3.031237380586503,8.25,8.25,8.16,8.16,10.374805788132292,0.0524723829563386,768.0,7.938542126235126,0.5801054288274441,10.344969119502348,8.3806055,1.9643636195023488
2010-07,,,4.697924280924042,1.0404802902650514,-199.98444660691263,91.2813830653606,-3.0323144538605766,8.25,8.25,8.07,8.07,10.43368819806231,0.0566094100074681,768.0,6.7990110529377645,0.5623059853573695,10.35218263041141,8.65743058,1.6947520504114095
2010-08,-0.870000000000001,-10.58,1.4471576121028644,1.0772354269696631,-181.71568714610265,129.822773866864,-2.80092611004576,8.25,8.25,8.04,8.04,11.800999281864412,0.0287313982613818,768.0,6.886358245996371,0.5347838201108204,10.373820041579592,9.20384743,1.169972611579592
2010-09,-0.6099999999999994,-10.47,3.53218590090716,1.1314661944741369,-105.2982476494634,164.61289014998,-2.43560479975274,8.25,8.25,8.1,8.1,11.836161231811092,0.0284842319430313,5900.0,4.031207621088595,0.5083638366734279,10.405366209657812,8.74932816,1.6560380496578126
2010-10,-0.3499999999999996,-10.37,0.5436920716220429,1.1410631574918333,-133.57209861721736,135.313304025445,-2.095848207945336,8.25,8.25,8.05,8.05,13.38429224774042,0.0286697247706422,5900.0,2.2249076385093103,0.4931208208603719,10.450414908061802,9.39981528,1.0505996280618015
2010-11,-0.5599999999999987,-10.14,0.5170650971314773,1.1312075109809068,-98.92116195606845,81.7802526056041,-1.8949837384154,8.25,8.25,8.05,8.05,12.7834511619101,0.0198855507868383,5900.0,2.4623987722585783,0.4929330011185185,9.700873643990624,9.58232717,0.1185464739906247
2010-12,,,6.522313019122042,1.184185415947613,-90.74142862786168,58.9918946301925,-1.9256033119248928,8.25,8.25,8.12,8.12,12.41851334064819,0.0185915492957746,-1329.0,4.661739436199208,0.5097237229466012,9.786146795374076,5.89093313,3.8952136653740768
2011-01,-0.6799999999999997,-9.58,-20.941062482673264,0.9200244215579654,-173.4457318416355,64.4691657584668,-2.260403619483946,8.25,8.25,8.08,8.08,11.750310909586828,0.0173999151223653,-1329.0,0.3426425567316871,0.5270244462128534,10.255658832509216,6.84031231,3.415346522509216
2011-02,-1.1999999999999993,-9.41,,,,69.8525589937281,-2.8592985055543427,8.25,8.25,8.09,8.09,12.213810098350876,0.0132644512705947,-1329.0,-6.0333192058161895,0.5358241584939415,10.165365372649982,7.41845737,2.746908002649982
2011-03,-3.1500000000000004,-11.13,-3.2370494996900687,0.879662891311428,-740.254912327077,58.5550181378476,-3.459272114012133,8.25,8.25,8.15,8.15,11.246012553829312,0.0219353047341385,-5540.0,-17.648610905533857,0.5169867397022715,10.885440491208207,6.47778508,4.407655411208207
2011-04,,,-8.42045346394033,0.7956308795226199,-794.6388700247206,26.25308433719,-3.704283738010766,8.25,8.25,8.16,8.16,10.942436340130012,0.0258584735159183,-5540.0,-24.83974051090917,0.4831931802594567,11.422114409002289,4.44684868,6.975265729002288
2011-05,2.25,-10.93,10.38661776902861,0.873583530947483,-252.3825439831972,-3.84608413535607,-3.456128258443026,8.25,8.25,8.15,8.15,11.075757324494628,0.0244171609877225,-5540.0,-27.13642602777857,0.4429743139840598,11.154137473290753,2.96655844,8.187579033290753
2011-06,-2.1500000000000004,-10.57,-2.722256018075948,0.8479470137012171,-206.91703744285712,-16.5127965408438,-2.955413349937696,8.25,8.25,8.18,8.18,10.117528829064447,0.0328715023091551,-1582.0,-30.43929593273341,0.4046696302061482,11.154137473290753,1.74874997,9.405387503290752
2011-07,-1.1999999999999993,-11.03,-6.27898753024381,0.7976072137331782,-154.91035848244582,-0.921454377364463,-2.623461288539176,8.25,8.25,8.14,8.14,10.435079396063106,0.0315870570107857,-1582.0,-32.757832485482794,0.3675457703734326,9.893994785490364,2.32105153,7.5729432554903635
2011-08,-2.85,-13.27,-7.863762826101198,0.7381357153491774,-232.1053884349108,35.5618996439847,-2.6515150838051795,8.25,8.25,8.17,8.17,9.528772131897636,0.0401532567049808,-1582.0,-35.51809414163374,0.3285125800181301,8.157998699242285,2.08695242,6.071046279242285
2011-09,-2.6,-13.33,-10.826055469820933,0.6649866606072332,-178.7036878256318,76.0952818627451,-2.909427910041893,8.25,8.25,8.19,8.19,8.042375455488836,0.05455938697318,-1730.0,-38.53529631393957,0.2955944908563376,7.881118042428985,2.47305824,5.408059802428985
2011-10,-2.85,-13.33,7.590607514471806,0.7280830069803108,-247.06188141668932,95.8201682263911,-3.0912797230684728,8.25,8.25,8.16,8.16,7.250040298660145,0.0624428876028024,-1730.0,-44.84385820811389,0.2647281225120697,6.859279146561168,2.17673049,4.682548656561169
2011-11,-2.85,-13.42,-9.688187985802214,0.6680637261299996,-195.949730997282,88.6240432961517,-3.0841904312333264,8.35,9.25,8.25,9.15,7.1053947453244986,0.0637650281540103,-1730.0,-50.99703012303776,0.2374712277213558,8.709470685093374,2.4532885,6.256182185093373
2011-12,-0.8000000000000007,-15.11,-9.894929032322256,0.6144945286941387,-222.39038328108936,65.2859646327863,-3.0007554426761565,9.25,9.25,9.21,9.21,6.664885736469918,0.0540380047505938,-1579.0,-58.06717442085279,0.2115256010583907,9.166718852582386,6.9088218,2.2578970525823863
2011-12,-0.8000000000000007,-11.11,-9.894929032322256,0.6144945286941387,-222.39038328108936,65.2859646327863,-3.0007554426761565,9.25,9.25,9.21,9.21,6.664885736469918,0.0540380047505938,-1579.0,-58.06717442085279,0.2115256010583907,9.166718852582386,6.9088218,2.2578970525823863
2011-12,3.1999999999999997,-11.11,-9.894929032322256,0.6144945286941387,-222.39038328108936,65.2859646327863,-3.0007554426761565,9.25,9.25,9.21,9.21,6.664885736469918,0.0540380047505938,-1579.0,-58.06717442085279,0.2115256010583907,9.166718852582386,6.9088218,2.2578970525823863
2011-12,3.1999999999999997,-15.11,-9.894929032322256,0.6144945286941387,-222.39038328108936,65.2859646327863,-3.0007554426761565,9.25,9.25,9.21,9.21,6.664885736469918,0.0540380047505938,-1579.0,-58.06717442085279,0.2115256010583907,9.166718852582386,6.9088218,2.2578970525823863
2012-01,2.4499999999999997,-12.37,28.318080803898027,0.8012281247109103,-190.56399295653927,46.4304914794394,-3.102774763882659,9.25,9.25,9.14,9.14,7.648186085730231,0.0444739952718674,-1579.0,-62.44916417881101,0.1891423069610633,8.250122151174377,5.84400646,2.406115691174377
2012-02,1.8500000000000012,-13.02,15.096823884013578,0.9326421709031892,-479.1247419713859,41.6859198963641,-3.500065659101136,9.25,9.25,9.15,9.15,6.87851797179772,0.0518431487736818,-1579.0,-62.47363161985122,0.1721163047369353,8.801087732271338,5.45883245,3.3422552822713376
2012-03,2.3500000000000014,-12.27,-6.192696991504438,0.8839156388704422,-319.37284972249006,49.6711153479504,-4.084306572257787,9.25,9.25,9.16,9.16,6.773199393503246,0.0530701754385964,-1260.0,-60.05001367561442,0.1603998055606983,8.617769624105241,5.51471292,3.1030567041052413
2012-04,3.2500000000000018,-11.65,-1.4613782865568767,0.8814386178488643,-205.42278434873435,72.6805447124226,-4.590683071197788,9.25,9.25,9.09,9.09,7.18294068899918,0.0477785870356881,-1260.0,-56.07208281855749,0.1561389348666888,8.434114843375095,5.47897135,2.955143493375095
2012-05,-0.1499999999999985,-15.41,-5.233144800726359,0.8470177426722859,-166.93075285035465,97.6940428392804,-4.7658372874047,9.25,9.25,9.09,9.09,7.263708031105738,0.0472406818838485,-1260.0,-53.21784569446274,0.1550962216257408,7.973496801885352,6.65508682,1.3184099818853516
2012-06,-0.3500000000000014,-15.33,0.4730689950964717,0.8691241183101088,-243.250471639076,84.2175251959686,-4.456532194532159,9.25,9.25,9.16,9.16,8.325477497569524,0.1265493496557002,-456.0,-52.856849723921805,0.1523921033739405,7.045846364856137,6.87498814,0.1708582248561372
2012-07,-0.3500000000000014,-15.49,3.269343901252808,0.9104255249600548,-311.98337762847166,11.8079300670968,-3.644155982642523,9.25,9.25,9.12,9.12,8.140658609691803,0.0469430553315051,-456.0,-56.57519781284808,0.1421250202621385,6.203539091945269,6.25556109,-0.0520219980547302
2012-08,-0.3500000000000014,-15.43,9.65999181496053,1.0075736908427193,-159.1327627183714,-47.7451675082131,-2.557056739404533,9.25,9.25,9.12,9.12,8.87443560992485,0.0400063755180109,-456.0,-51.62060934312831,0.1322037760609288,6.297479916138839,6.06488514,0.2325947761388382
2012-09,-0.3500000000000014,-15.35,9.181302452060567,1.1086736590932569,-268.8407236839737,-62.8419816449915,-1.660706669073713,9.25,9.25,9.16,9.16,9.751243613899558,0.0316205533596837,-327.0,-49.77194296217552,0.1246566725793277,6.015392281974714,6.15254846,-0.1371561780252861
2012-10,-0.6999999999999993,-14.48,-2.1623822103740657,1.089768017278469,-196.67250221737504,-35.0150142228436,-1.4518489979281697,9.25,9.25,9.07,9.07,11.029643892797612,0.0197235595589376,-327.0,-41.374718953484965,0.1258800079327045,6.485097231961627,5.76413267,0.720964561961627
2012-11,-1.0999999999999996,-15.079999999999998,-15.59464389485124,0.9267549711320976,-148.56533641882325,14.8545509639786,-2.024932640359199,9.25,9.25,9.09,9.09,11.223252375107725,0.0179705654531369,-327.0,-37.089072543618,0.1242773976249486,4.210117601863533,5.19911004,-0.9889924381364672
2012-12,-1.0999999999999996,-14.92,13.618863191525207,1.0689609791728127,-334.3332731064065,40.4578313253012,-2.941859849291466,9.25,9.25,9.16,9.16,12.3473047869843,0.0118672074508037,67.0,-27.75111299234322,0.1254296393215237,4.592893188839973,5.53630908,-0.9434158911600266
2013-01,-3.5500000000000007,-14.330000000000002,2.637475697584581,1.1083830285856673,-269.55930399285864,5.78554382489679,-3.496583200299886,9.25,9.25,9.1,9.1,14.77100956988626,-0.0095126591541049,67.0,-28.764421482554592,0.121829796673146,6.109509935981083,7.25629202,-1.1467820840189171
2013-02,-3.649999999999999,-14.56,-2.087402278430885,1.09915052735382,-100.68373097519223,-42.7537301344468,-3.2474505329692627,9.25,9.25,9.11,9.11,15.346656517887302,-0.0144738746562454,67.0,-25.233912721893493,0.1208753867070834,7.881118042428985,7.14304469,0.7380733524289846
2013-03,-1.299999999999999,-14.829999999999998,-7.116182648202198,1.0222723155048103,-170.67387728964664,-67.173019967517,-2.4869523640651225,9.379032258064516,9.75,9.289032258064516,9.66,17.24229772256818,-0.0304748405386249,-531.0,-21.5592112984625,0.1193513574570146,7.325046173959274,8.24194661,-0.9169004360407254
2013-04,,,1.9153451190667616,1.0450379610771383,-155.8061797655507,-65.5179842580849,-1.8916934793552396,9.75,9.75,9.61,9.61,18.327936014898786,-0.0391882435269418,-531.0,-12.64644270308014,0.1268324394202003,7.788653865707119,8.8587731,-1.0701192342928811
2013-05,-1.299999999999999,-14.54,4.662579284438714,1.0919992380378083,-109.86850339634412,-51.1708768227412,-1.8975002209912195,9.75,9.75,9.66,9.66,18.817352082416477,-0.0432619212163095,-531.0,-0.1642621812140365,0.1416921479795546,7.881118042428985,8.63393287,-0.752814827571016
2013-06,-1.2499999999999982,-14.13,-12.623258567654084,0.9548290524232538,-262.9784396435265,-39.5615668097717,-2.172482528272873,9.75,9.75,9.68,9.68,18.38801410905381,-0.0620066025549018,2268.0,2.4235829458898017,0.1529726916331995,9.349034308733897,8.36411859,0.9849157187338964
2013-07,-1.2499999999999982,-14.05,12.046580335085489,1.07544241211592,-381.6190698109496,-51.4879154907925,-2.002903387236916,9.75,9.75,9.66,9.66,19.433952402042927,-0.034423676012461,2268.0,58.68421052631578,0.1737850070790869,9.80337402713654,8.94385715,0.8595168771365405
2013-08,-0.9999999999999982,-13.62,-1.07010723608841,1.0613521020769543,-224.9822962466903,-109.127977545137,-1.16831567669458,9.25,9.25,9.18,9.18,19.204493840280914,-0.0325366229760987,2268.0,47.63313609467454,0.1817870657542694,9.257918129309315,8.8806946,0.3772235293093153
2013-09,-1.1500000000000004,-13.91,6.697584533726156,1.126497272084317,-168.32236256378326,-162.226384174178,-0.1518886832166931,9.05,8.75,8.99,8.69,18.730584742535548,-0.0287162162162162,1268.0,46.929605071103865,0.1886495591783377,9.62188577405429,8.07278964,1.54909613405429
2013-10,-0.8500000000000014,-13.53,9.987136444427838,1.2238434129942268,-230.41402986775768,-95.7113572245262,0.2372880001502314,8.75,8.75,8.68,8.68,17.80382843758992,-0.0288084464555052,1268.0,39.04489625150664,0.1789552463623018,9.893994785490364,7.94572388,1.9482709054903635
2013-11,-1.3000000000000007,-11.75,0.036396812609797,1.2070588459185263,-247.7096305368916,-53.9854564642059,-0.2723390454271381,8.75,8.75,8.68,8.68,18.52677560672363,-0.0348385167464114,1268.0,35.89986863231647,0.1706767423373849,12.22176327242491,7.54733208,4.67443119242491
2013-12,-1.3000000000000007,-11.46,9.6817488692795,1.3010263190872844,-169.70992948745226,-41.7807514153371,-1.2241034282069585,8.362903225806452,8.25,8.292903225806452,8.18,18.89071658163955,-0.0243294738384876,-42.0,29.12978888121691,0.1651992711133915,11.064652008706364,6.47409374,4.590558268706364
2014-01,-1.85,-12.43,9.17624475883258,1.3854172992181295,-237.6111977886219,-49.7362696788826,-1.7483984471120229,8.25,8.25,8.18,8.18,16.703787509093665,-0.0238571428571429,-42.0,51.28635483791928,0.1622966202580618,10.795714150509236,4.62962963,6.166084520509235
2014-02,-1.9400000000000013,-12.39,9.75240538806927,1.4885365584331989,-260.9339092177123,-80.0330748964052,-1.423031324193408,8.25,8.25,8.19,8.19,17.028894380249604,-0.0264900662251654,-42.0,52.86334351465989,0.1630027907726539,9.349034308733897,4.81100563,4.538028678733896
2014-03,-2.0,-12.42,-3.966931776795644,1.3998162281210431,-290.6658650394775,-118.49049282111,-0.6061199424543324,8.25,8.25,8.19,8.19,16.286398889137097,-0.0202749618108597,-30.0,56.63146344808667,0.1667252139396073,9.349034308733897,4.91571464,4.433319668733897
2014-04,-1.790000000000001,-12.73,5.779734350796853,1.4505179036483116,-303.6157565787016,-85.0687691942169,-0.133783486862466,8.25,8.25,8.16,8.16,16.496340646588255,-0.0221705214178184,-30.0,39.84812150279775,0.1701025470371524,8.52598439508234,4.84309556,3.682888835082339
2014-05,-2.02,-13.02,-0.1598810097696854,1.4139289366745598,-263.2561976486866,-32.5618027259591,-0.4738597081591973,8.25,8.25,8.17,8.17,17.01789943376516,-0.0263759924640022,-30.0,16.746582426054403,0.1725966807125822,7.881118042428985,6.20537351,1.6757445324289844
2014-06,-1.9799999999999984,-12.92,-0.9795048853928414,1.3653729392931766,-274.4959167017872,13.4712094543626,-1.378258043974193,8.25,8.25,8.16,8.16,17.047434408251714,-0.0214887640449438,42.0,14.14139463009465,0.1692892927379866,7.881118042428985,7.05353446,0.8275835824289848
2014-07,-0.9499999999999992,-13.27,8.136041753448836,1.4417548144428454,-182.58983559794976,121.919033013796,-2.1257157196045857,8.733870967741936,9.25,8.653870967741936,9.17,17.396115459703942,-0.0010891551268087,42.0,-16.96510415573329,0.161300148913756,10.436001532424283,6.84766472,3.588336812424284
2014-08,-1.4900000000000002,-13.55,7.030708293867849,1.5025837804213775,-345.4247085008427,-1909.80677332225,-2.320772357531796,9.25,9.25,9.18,9.18,17.138472332658296,0.0010805804260573,42.0,-16.163337127216103,0.1501900784196878,10.885440491208207,6.83021041,4.055230081208207
2014-09,-1.2899999999999991,-13.43,3.859178158175808,1.5191458024134223,-246.40604699539412,-392.851768246802,-2.07684831518126,9.25,9.25,9.18,9.18,15.638045638790992,0.0140143257552166,316.0,-13.230066203549306,0.1417288080656835,10.526051065749291,9.42256874,1.1034823257492905
2014-10,-1.3499999999999996,-13.63,-7.0914446460240175,1.3760001428988966,-344.92288256233314,2612.49408424042,-1.878598985659946,9.25,9.25,9.18,9.18,15.707695622279475,0.02141426590664,316.0,-12.326716004097914,0.136413463477354,11.154137473290753,11.95690517,-0.8027676967092479
2014-11,-1.3499999999999996,-13.8,2.109014955631152,1.3754367178092577,-436.1262649966274,95.1927470145042,-2.0109690802297826,9.25,9.25,9.17,9.17,15.64478740428751,0.0221610881858472,316.0,-13.282238946811209,0.1317422329956598,8.709470685093374,12.37400265,-3.664531964906626
2014-12,-1.3010000000000002,-12.73,-4.09652896255645,1.2835270784665394,-291.49377746950944,62.1817538896747,-2.4896626168883293,9.25,9.25,9.19,9.19,15.766385207881362,0.0209486757444262,-2411.0,-12.526938345621009,0.1279495230818492,9.62188577405429,14.34090262,-4.71901684594571
2015-01,-1.5300000000000011,-12.97,10.26731402171941,1.386534380106305,-416.76802156212057,167.314069161535,-3.1884898597951525,9.024193548387096,8.75,8.964193548387096,8.69,16.396002510876208,0.0339734121122599,-2411.0,-13.104001166095758,0.1260461037248275,9.257918129309315,16.97797295,-7.720054820690686
2015-02,-1.799999999999999,-12.17,-5.1720494559640775,1.2829210177109869,-435.0712370598894,1094.12357498268,-3.984696484013656,8.75,8.75,8.69,8.69,15.499233708975602,0.0419908970782557,-2411.0,-11.430559150918974,0.130413303749244,10.074990310014314,17.99037434,-7.915384029985685
2015-03,-1.799999999999999,-12.26,-2.1344523950584966,1.2284895401043918,-217.73370943211597,-2217.83840503673,-4.674414655219789,8.75,8.75,8.69,8.69,16.946647569020342,0.0290082880823092,30.0,-14.290718038528905,0.1355848434457533,10.885440491208207,20.63242609,-9.746985598791792
2015-04,-1.75,-12.4,-5.062957181234794,1.1404985305876247,-357.10277548678704,2298.76826968411,-5.1446542821292525,8.75,8.75,8.67,8.67,16.49846837090799,0.0330835571893113,30.0,26.571877679336957,0.1632084763921814,10.436001532424283,22.18918962,-11.753188087575715
2015-05,-1.58,-12.43,1.2714058224528746,1.1334118368109185,-238.3183086052815,281.418423287777,-5.2968307244921125,8.75,8.75,8.67,8.67,15.87056644051542,0.0385744234800839,30.0,21.0398312046,0.1837031114789421,12.31021971339834,22.50789044,-10.19767072660166
2015-06,-1.6799999999999995,-12.3,-4.679961970042854,1.061286492288935,-207.19149855058905,110.365076727051,-5.201847785672246,8.75,8.75,8.67,8.67,16.40802341021455,-0.0143964562569212,1427.0,31.457413142441304,0.2046318057635482,10.795714150509236,22.1393273,-11.343613149490766
2015-07,-1.1500000000000004,-12.8,-2.150144597224174,1.0189863228606812,-371.1183681944887,89.842973057053,-4.952556035839909,8.75,8.75,8.67,8.67,16.466243531919755,0.011966619430011,1427.0,19.269209377580765,0.1930878347074271,8.065790301745453,23.51535621,-15.449565908254549
2015-08,-1.4000000000000004,-13.19,-11.464280787594008,0.8889577117927974,-374.3792693588502,116.847289509333,-4.653378928411013,8.75,8.75,8.67,8.67,16.802858225980078,0.0090342679127726,1427.0,13.690917419730964,0.1789378753065398,7.603468627599757,25.32849422,-17.725025592400243
2015-09,-1.5099999999999998,-13.34,1.1092833712286752,0.8897994167004237,-451.6131739069518,157.566803699897,-4.476042121184196,8.75,8.75,8.68,8.68,19.852771259393304,-0.0381908042534072,-1406.0,-2.890811553432993,0.1550708067552509,8.801087732271338,28.33917125,-19.538083517728666
2015-10,-2.1999999999999997,-13.25,2.386647538211456,0.9032160852533948,-182.88455812449232,156.818750181744,-4.550398090356253,8.75,8.75,8.68,8.68,19.72502644603938,-0.0370864856846165,-1406.0,-2.878808926513976,0.139890807564029,9.257918129309315,27.0722925,-17.814374370690686
2015-11,-1.9499999999999995,-13.04,-15.33373557683984,0.7596699072230276,-355.79186337226383,125.86882687718,-4.917865762919586,8.75,8.75,8.67,8.67,19.31440856263576,-0.0338157117542821,-1406.0,7.234991241573341,0.1321619169673269,10.526051065749291,26.93591949,-16.40986842425071
2015-12,-2.1899999999999995,-13.27,10.215443669228298,0.8365548223627048,-361.0582639125941,95.0470583960173,-5.47589709508344,8.830645161290322,9.25,8.630645161290323,9.05,18.60496444461376,-0.0280686445607913,-180.0,12.286973918197996,0.1344328504278423,10.526051065749291,25.79031526,-15.264264194250709
2016-01,-2.17,-13.83,-14.463153777970629,0.7147689895474713,-347.78629276130886,70.3439389434037,-6.04808955855306,9.25,9.25,8.96,8.96,17.31506932955816,-0.0174165457184325,-180.0,12.472625271417526,0.1374737670119789,9.62188577405429,23.42940333,-13.80751755594571
2016-02,-2.049999999999999,-14.11,2.5732889238943257,0.7383451367401457,-368.9978216463752,52.253271516053,-6.496891732051654,9.25,9.25,8.96,8.96,17.420672869727625,-0.040569094238625,-180.0,8.253109986664974,0.1391990589857142,8.709470685093374,22.61060389,-13.901133204906628
2016-03,-1.259999999999998,-15.37,22.41867078362694,0.912921295919282,-384.171675101373,40.2962889560521,-6.934644734428133,9.830645161290322,10.75,9.580645161290322,10.5,18.163170749935077,-0.0465940054495913,85.0,10.388416242523313,0.1451412841186782,8.617769624105241,25.46685756,-16.849087935894758
