Date,Foreign Exchange Reserves USD mn,yryr%
1999-01-31,8903.9,4.363777017206605
1999-02-28,9258.1,2.576006027300126
1999-03-31,8661.4,-8.062838339878997
1999-04-30,8508.4,-14.357611627813338
1999-05-31,8573.8,-14.684312652370767
1999-06-30,9120.2,-4.314161613194278
1999-07-31,9545.6,-1.297680718842742
1999-08-31,9517.5,2.075289575289574
1999-09-30,10026.7,15.0721876649758
1999-10-31,9951.5,21.812840443111583
1999-11-30,10614.3,23.051507668765005
1999-12-31,10706.6,15.887344676797866
2000-01-31,11000.7,23.549231235750632
2000-02-29,11306.9,22.12981065229367
2000-03-31,10436.6,20.495531900154717
2000-04-30,10074.0,18.400639368153836
2000-05-31,10473.3,22.154703865263947
2000-06-30,10259.2,12.488761211376943
2000-07-31,9991.3,4.669166946027481
2000-08-31,10110.9,6.234830575256112
2000-09-30,10322.1,2.9461338226933975
2000-10-31,9853.3,-0.9867859116716171
2000-11-30,10522.1,-0.8686394769320538
2000-12-31,10915.2,1.9483309360581291
2001-01-31,10478.8,-4.744243548137861
2001-02-28,10826.7,-4.246964243072804
2001-03-31,10414.9,-0.2079221202307302
2001-04-30,10976.4,8.95771292435974
2001-05-31,10664.0,1.8208205627643803
2001-06-30,11181.6,8.99095446038678
2001-07-31,11478.0,14.87994555263079
2001-08-31,11647.8,15.200427261668104
2001-09-30,11625.4,12.626306662403962
2001-10-31,11363.0,15.321770371347675
2001-11-30,10886.8,3.466038148278372
2001-12-31,10302.2,-5.616021694517737
2002-01-31,9683.7,-7.587700881780346
2002-02-28,9235.5,-14.696999085593953
2002-03-31,9165.4,-11.997234731010376
2002-04-30,9604.8,-12.495900295178753
2002-05-31,9324.9,-12.557201800450112
2002-06-30,9695.4,-13.291478858124062
2002-07-31,9499.7,-17.23558111169192
2002-08-31,9568.8,-17.848864163189614
2002-09-30,9484.1,-18.41915116899203
2002-10-31,9148.1,-19.492211563847572
2002-11-30,9107.0,-16.348238233457025
2002-12-31,9721.3,-5.638601463765037
2003-01-31,14681.2,51.60734016956327
2003-02-28,13343.0,44.47512316604407
2003-03-31,12906.3,40.815458136033335
2003-04-30,12149.9,26.49820922871897
2003-05-31,12157.6,30.37780566011432
2003-06-30,11585.1,19.490686304845607
2003-07-31,11478.7,20.83223680747812
2003-08-31,10894.6,13.855446868990896
2003-09-30,12066.9,27.232947775750983
2003-10-31,11729.0,28.212415692876114
2003-11-30,11805.7,29.633249149006268
2003-12-31,12015.3,23.597666978696274
2004-01-31,12537.9,-14.59894286570581
2004-02-29,12491.2,-6.383871693022558
2004-03-31,11812.4,-8.475705663125755
2004-04-30,11515.6,-5.220619099745671
2004-05-31,12662.9,4.156247943673086
2004-06-30,12157.0,4.936513279988941
2004-07-31,12336.8,7.4755852143535195
2004-08-31,12162.5,11.637875644814866
2004-09-30,12273.5,1.712121588809068
2004-10-31,13902.3,18.52928638417597
2004-11-30,14589.5,23.58013501952445
2004-12-31,15311.7,27.435020349054962
2005-01-31,14341.9,14.388374448671627
2005-02-28,17000.1,36.09661201485843
2005-03-31,16711.5,41.47421353831567
2005-04-30,16739.5,45.36368057244087
2005-05-31,16937.6,33.75767004398676
2005-06-30,16574.3,36.335444599819034
2005-07-31,17220.9,39.58968289994165
2005-08-31,17476.8,43.694141829393615
2005-09-30,17023.7,38.70289648429544
2005-10-31,17089.9,22.92858016299464
2005-11-30,16232.9,11.264265396346683
2005-12-31,18283.0,19.405421997557415
2006-01-31,19810.43390528,38.12977293998703
2006-02-28,19547.68952878,14.98573260616114
2006-03-31,21295.88295227,27.432504277114568
2006-04-30,20728.77848473,23.831527134800922
2006-05-31,21537.46964456,27.157741619591924
2006-06-30,20824.55634831,25.643655227128768
2006-07-31,20466.79107544,18.848556553025663
2006-08-31,20527.64625424,17.45654956422229
2006-09-30,20648.64767317,21.293535912698157
2006-10-31,20505.41324823,19.98556602572279
2006-11-30,21745.07688626,33.95682155535982
2006-12-31,21315.52935687,16.58660699485861
2007-01-31,20738.40287467,4.68424353462884
2007-02-28,22373.33268835,14.4551260414169
2007-03-31,22374.12690881,5.063156850348238
2007-04-30,22971.44583065,10.819100351581623
2007-05-31,22261.05898506,3.35967665859378
2007-06-30,22568.99526983,8.376835944750226
2007-07-31,22510.86497736,9.987271059667368
2007-08-31,22755.72741897,10.854050859678011
2007-09-30,23090.00829223,11.823343870757231
2007-10-31,23625.03376109,15.21364371005436
2007-11-30,24172.74503813,11.164219674035557
2007-12-31,23772.92322189,11.52865511279446
2008-01-31,23871.64277408,15.108395368463778
2008-02-29,24199.72979321,8.163276925708175
2008-03-31,26310.32588384,17.592637205790073
2008-04-30,25887.98297571,12.696358629584248
2008-05-31,25836.4876793,16.06135941978126
2008-06-30,27051.24967923,19.860230177777716
2008-07-31,26594.15971303,18.139217394696814
2008-08-31,25188.39830404,10.690367485427155
2008-09-30,24730.11258487,7.1030909642068485
2008-10-31,22419.20409243,-5.104033631672422
2008-11-30,29188.94249281,20.75145974016386
2008-12-31,33619.78234261,41.42048089253516
2009-01-31,31303.73356552,31.133553990301067
2009-02-28,31331.8535606,29.471914886384987
2009-03-31,36809.74978541,39.90609598651464
2009-04-30,35612.12971828,37.562396234939975
2009-05-31,37172.46360273,43.87583971993336
2009-06-30,37780.06534664,39.661072204171056
2009-07-31,41233.25972572,55.04629652019977
2009-08-31,41952.25242142,66.5538710124781
2009-09-30,42987.67724655,73.82726058776647
2009-10-31,43308.86410992,93.17752731705377
2009-11-30,44651.49553519,52.97400906589482
2009-12-31,42478.96146988,26.351090072471408
2010-01-31,43805.11753789,39.9357602063795
2010-02-28,43148.58156385,37.71474285871681
2010-03-31,43964.90910009,19.438217745006337
2010-04-30,43995.61634245,23.5410987505942
2010-05-31,41401.05655826,11.375605880529926
2010-06-30,41488.28358209,9.815277452345095
2010-07-31,43950.23675155,6.589285067208106
2010-08-31,43294.01130193,3.1982999792996125
2010-09-30,44425.90620852,3.3456773058968103
2010-10-31,44620.89669108,3.0294781637079993
2010-11-30,42065.23587493,-5.792100867532557
2010-12-31,43580.55499641,2.593268499068868
2011-01-31,44444.57490889,1.4597777769843612
2011-02-28,45382.37858412,5.176988302534347
2011-03-31,49369.33040967,12.29257928698626
2011-04-30,52265.6116767,18.797316691459876
2011-05-31,52911.52492035,27.802354140146978
2011-06-30,52284.89939473,26.023288698549017
2011-07-31,50224.24103133,14.275245694913652
2011-08-31,52980.82206368,22.37448199058003
2011-09-30,51295.18386274,15.462324216816103
2011-10-31,51039.41761297,14.38456283459919
2011-11-30,46363.75340948,10.21869352481588
2011-12-31,47724.67674921,9.509107337300726
2012-01-31,48013.64412492,8.03038216328198
2012-02-29,45734.22049877,0.7752831068513322
2012-03-31,45224.62253508,-8.395309071840629
2012-04-30,45397.7298613,-13.140345238629813
2012-05-31,43153.71023713,-18.441756683272427
2012-06-30,43783.62763497,-16.25951633870194
2012-07-31,43041.9023532,-14.300541990569137
2012-08-31,43294.05877927,-18.283527712663737
2012-09-30,43811.18766255,-14.590056291086329
2012-10-31,44516.29807913,-12.78055244145725
2012-11-30,43144.27504638,-6.943955409877834
2012-12-31,44027.91065043,-7.746026480611401
2013-01-31,46004.31864564,-4.1849051783118485
2013-02-28,46505.88972542,1.6872906507081398
2013-03-31,44882.1562184,-0.7572563295898282
2013-04-30,46296.84700762,1.9805332757100391
2013-05-31,45408.66877276,5.225410568961486
2013-06-30,44271.11150411,1.1133930546007198
2013-07-31,44285.54497542,2.88937652433372
2013-08-31,40204.4923321,-7.1362365513518045
2013-09-30,41350.88528001,-5.615694332438926
2013-10-31,44587.84199758,0.16071398911658985
2013-11-30,47035.47762342,9.019047307799166
2013-12-31,46254.1786062,5.056492399664347
2014-01-31,45930.56962576,-0.16030890588353275
2014-02-28,46118.94571517,-0.8320322706104388
2014-03-31,49493.32079864,10.273937281002542
2014-04-30,49479.31244678,6.874043579330991
2014-05-31,49113.37883925,8.158596511669591
2014-06-30,49009.97348142,10.704185678441934
2014-07-31,46918.83974796,5.946172219403811
2014-08-31,46576.48190688,15.848949222255149
2014-09-30,44930.13704486,8.655804441943339
2014-10-31,42747.56074828,-4.127316252264201
2014-11-30,42208.48967443,-10.262440593537292
2014-12-31,41774.87854597,-9.684098161954147
2015-01-31,43007.42780484,-6.364262069331195
2015-02-28,40614.64962358,-11.934999827585946
2015-03-31,39344.05127662,-20.506341781574065
2015-04-30,41173.04203048,-16.787360222990632
2015-05-31,40468.69721372,-17.601480146223246
2015-06-30,38493.01856691,-21.458805560254056
2015-07-31,37630.66375602,-19.796261036791396
2015-08-31,37334.55687945,-19.842471240973737
2015-09-30,35839.53650587,-20.23274607400728
2015-10-31,35105.22528968,-17.877828172704557
2015-11-30,34842.40888994,-17.45165686170568
2015-12-31,32899.78743365,-21.245043483618154
2016-01-31,33862.67662056,-21.263190223273153
2016-02-29,34062.39651139,-16.132733318930082
2016-03-31,30729.74028891,-21.89482452415623
2016-04-30,29503.61970244,-28.342385581811612
2016-05-31,27792.50904224,-31.323440200052755
2016-06-30,26998.32943456,-29.8617504168178
2016-07-31,26689.48413824,-29.075170421435036
2016-08-31,26326.80331415,-29.484087894341616
2016-09-30,25902.53960431,-27.72635438500288
2016-10-31,26713.7691264,-23.90372400130092
2016-11-30,26214.41924956,-24.76289646801989
2016-12-31,25405.79542072,-22.77823839452874
2017-01-31,25920.37768692,-23.45443339472394
2017-02-28,26105.50841337,-23.359742451942054
2017-03-31,25548.6026323,-16.86033662471209
2017-04-30,26022.94413435,-11.79745266240041
2017-05-31,25964.28879662,-6.578104347619018
2017-06-30,26198.53148942,-2.962397903465086
2017-07-31,25611.29248295,-4.03976206398533
2017-08-31,26041.48926762,-1.083739803596473
2017-09-30,25663.66644618,-0.9221997602515186
2017-10-31,25685.52325265,-3.849123157742007
2017-11-30,25669.30992898,-2.079425507735211
2017-12-31,27435.81602391,7.990383963866732
2018-01-31,28574.38344037,10.239070531712468
2018-02-28,26991.17369343,3.3926375462061564
2018-03-31,27802.83712248,8.823318138464709
2018-04-30,27395.73730571,5.275318443111621
2018-05-31,28941.20706487,11.465433509727152
2018-06-30,27478.89930311,4.88717397846159
2018-07-31,27527.84117974,7.483217405235942
2018-08-31,27769.44778405,6.635405904294989
2018-09-30,27016.45210406,5.271209632953133
2018-10-31,26315.80846384,2.4538538887852734
2018-11-30,26436.55383246,2.988954146421352
2018-12-31,29648.5762831,8.065224877078947
2019-01-31,28816.45995313,0.8471801789360578
2019-02-28,28251.86249136,4.6707446376697215
2019-03-31,29081.44291225,4.598832069322101
2019-04-30,28475.05089852,3.939713615902729
2019-05-31,28044.48383133,-3.098430661617013
2019-06-30,28973.43017426,5.438830917732029
2019-07-31,28330.54492476,2.9159705615083853
2019-08-31,29790.87367276,7.279316119030099
2019-09-30,29098.47875334,7.706513946615212
2019-10-31,29293.43050975,11.314955609292742
2019-11-30,30373.39746023,14.891667244980189
2019-12-31,29872.6159502,0.7556506759742954
2020-01-31,27589.24474725,-4.258729933781136
2020-02-29,25407.49607362,-10.067889926230045
2020-03-31,26249.65126505,-9.737452353188303
2020-04-30,29401.7153415,3.2543030257697003
2020-05-31,30195.89103319,7.671409517819505
2020-06-30,31661.60819305,9.2780799602326
2020-07-31,32637.43262078,15.202276226801125
2020-08-31,33385.49567296,12.06618523405989
2020-09-30,35387.94863948,21.614428504851226
2020-10-31,32956.15776584,12.503579104096051
2020-11-30,36779.64586557,21.09164249316575
2020-12-31,38999.17572583,30.551592103097658
2021-01-31,37977.52130938,37.6533560715375
2021-02-28,38013.77043901,49.61635860874456
2021-03-31,32044.05619683,22.074216808719815
2021-04-30,30823.52408374,4.835802012657209
2021-05-31,31010.44082445,2.6975517641280478
2021-06-30,30845.76851342,-2.5767474433250226
2021-07-31,31409.96906172,-3.7609072175563307
2021-08-31,31281.27285995,-6.302805366805675
2021-09-30,36094.29247511,1.9960010760329272
2021-10-31,35258.34025878,6.985591309816708
2021-11-30,33555.35652223,-8.766504590949042
2021-12-31,34926.75517495,-10.442324677602732
2022-01-31,31243.10541372,-17.73263673739728
2022-02-28,31732.2240286,-16.52439717993306
2022-03-31,32305.51078615,0.8159222656271226
2022-04-30,27553.45419396,-10.609007201434917
2022-05-31,27993.50027444,-9.728789626335498
2022-06-30,30730.94487211,-0.37225086889970393
2022-07-31,28426.78520387,-9.49757018858598
2022-08-31,28409.57134211,-9.180257883676768
2022-09-30,30250.07196804,-16.191536407314466
2022-10-31,28851.67402091,-18.170640452295885
2022-11-30,30675.58829807,-8.582141638853368
2022-12-31,32841.8890729,-5.969252201089947
2023-01-31,34884.38907282,11.654679043207317
2023-02-28,33715.34561096,6.249551183593782
2023-03-31,34391.0189871,6.455580333507971
2023-04-30,34876.20654758,26.576531211194656
2023-05-31,33328.61054757,19.058389343333836
2023-06-30,34559.56057992,12.458503061793834
2023-07-31,35260.17945806,24.038575608119462
2023-08-31,34331.74088487,20.845684264098274
2023-09-30,33574.23382438,10.98893867046684
